,Distance,EntityID,ReferenceID,UCRGroup,Class,Latitude,Longitude,GeoHash,DateTime,AgencyID,Agency,EventRecord
EVE4615936972883218511:3234869424,8.25,EVE4615936972883218511:3234869424,AVCC-2015-00009102,6,6,32.165848575968745,-106.69846081904451,9tsnup8e,2015-11-19 15:35:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '6', 'Class': 'Robbery - Commercial', 'IRNumber': 'AVCC-2015-00009102', 'Crime': 'ARMED ROBBERY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '2XX EMERSON AVE, Mesquite, NM 88048', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.69846081904451', 'YCoordinate': '32.165848575968745', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-19 15:35:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '8.25', 'label': 'Robbery - Commercial'}}, 'CustomHtml': ''}"
EVE10175810963863742462:3234869421,12.36,EVE10175810963863742462:3234869421,AVCC-2015-00009101,9,9,32.11402612160575,-106.66199533402865,9tsnsy5j,2015-11-19 14:24:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00009101', 'Crime': 'BATTERY', 'LocationType': 'Convenience Store', 'AddressOfCrime': '83XX HIGHWAY, VADO, NM 88072', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.66199533402865', 'YCoordinate': '32.11402612160575', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-19 14:24:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '12.36', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE14420333124001041797:3234870851,7.64,EVE14420333124001041797:3234870851,AVCC-2015-00009096,9,9,32.370532921605744,-106.81671403402865,9tu01kfk,2015-11-19 10:14:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00009096', 'Crime': 'BATTERY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '6XX DON MIGUEL AVE, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.81671403402865', 'YCoordinate': '32.370532921605744', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-19 10:14:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '7.64', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE2491784511700273611:3234870849,9.57,EVE2491784511700273611:3234870849,AVCC-2015-00009094,12,12,32.15113688648257,-106.68082740561363,9tsnukvm,2015-11-19 09:00:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '12', 'Class': 'Theft', 'IRNumber': 'AVCC-2015-00009094', 'Crime': 'ALL OTHER LARCENIES', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '1XX S SUNSHINE LN ( N SUNSHINE LN, MESQUITE, NM 88048', 'Accuracy': 'Intersection', 'TCoordinate': '0.0', 'XCoordinate': '-106.68082740561363', 'YCoordinate': '32.15113688648257', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-19 09:00:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '9.57', 'label': 'Theft'}}, 'CustomHtml': ''}"
EVE373161963820841199:3234871134,12.12,EVE373161963820841199:3234871134,AVCC-2015-00009469,12,12,32.127167086482565,-106.63974170561363,9tsnv2e6,2015-12-02 23:39:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '12', 'Class': 'Theft', 'IRNumber': 'AVCC-2015-00009469', 'Crime': 'ALL OTHER LARCENIES', 'LocationType': 'Service/Gas Station', 'AddressOfCrime': '17XX VADO DR, VADO, NM 88072', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.63974170561363', 'YCoordinate': '32.127167086482565', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 23:39:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '12.12', 'label': 'Theft'}}, 'CustomHtml': ''}"
EVE11643638810183177799:3234868957,3.30,EVE11643638810183177799:3234868957,AVCC-2015-00027469,17,17,32.32236688978872,-106.76707341021128,9tspfkne,2015-12-02 21:56:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00027469', 'Crime': 'AUTO BURGLARY', 'AddressOfCrime': '6XX N TORNILLO ST (E LUCERO AVE E MOUNTAIN AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.76707341021128', 'YCoordinate': '32.32236688978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 21:56:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '3.30', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE6952961231401685495:3234868772,1.68,EVE6952961231401685495:3234868772,AVCC-2015-00027494,17,17,32.30293578978872,-106.73676411021128,9tspg0sd,2015-12-02 21:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00027494', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '18XX BROMILOW ST, TRESCO HOUSE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.73676411021128', 'YCoordinate': '32.30293578978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 21:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '1.68', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE3024739678086503633:3234871132,3.97,EVE3024739678086503633:3234871132,AVCC-2015-00009463,27,27,32.30419533297949,-106.80426623501188,9tspc8g9,2015-12-02 17:54:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '27', 'Class': 'All Other - Criminal', 'IRNumber': 'AVCC-2015-00009463', 'Crime': 'FUGITIVE FROM JUSTICE', 'LocationType': 'Governemnt Building or Property', 'AddressOfCrime': 'DONA ANA COUNTY DETENTION CENTER, 18XX COPPER, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80426623501188', 'YCoordinate': '32.30419533297949', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 17:54:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '3.97', 'label': 'All Other - Criminal'}}, 'CustomHtml': ''}"
EVE2028017032299032900:3234871146,18.47,EVE2028017032299032900:3234871146,AVCC-2015-00009459,17,17,32.02239379558894,-106.6550565203721,9tsnjj2p,2015-12-02 16:40:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00009459', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '24XX W OHARA RD, CHAMBERINO, NM 88027', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6550565203721', 'YCoordinate': '32.02239379558894', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 16:40:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '18.47', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE13554913006366415735:3234868978,1.39,EVE13554913006366415735:3234868978,AVCC-2015-00027443,17,17,32.29539868978872,-106.72883991021128,9tsper4q,2015-12-02 14:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00027443', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Unknown/Other', 'AddressOfCrime': 'LAS ALTURAS DR/E UNIVERSITY AVE, LAS CRUCES, NM', 'Accuracy': 'Intersection', 'TCoordinate': '0.0', 'XCoordinate': '-106.72883991021128', 'YCoordinate': '32.29539868978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 14:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '1.39', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE14840851823427333643:3234871307,18.14,EVE14840851823427333643:3234871307,AVCC-2015-00009447,27,27,32.50414173297948,-106.90340743501187,9tgbzm5q,2015-12-02 12:33:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '27', 'Class': 'All Other - Criminal', 'IRNumber': 'AVCC-2015-00009447', 'Crime': 'FUGITIVE FROM JUSTICE', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': '128XX DESERT EDGE RD, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.90340743501187', 'YCoordinate': '32.50414173297948', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 12:33:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '18.14', 'label': 'All Other - Criminal'}}, 'CustomHtml': ''}"
EVE13938261432653088339:3234868998,1.93,EVE13938261432653088339:3234868998,AVCC-2015-00027421,17,17,32.30501338978872,-106.73064871021128,9tspg2cn,2015-12-02 12:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00027421', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Parking Lot/Garage', 'AddressOfCrime': '28XX FAIRWAY DR, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.73064871021128', 'YCoordinate': '32.30501338978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 12:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '1.93', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE13551859056635406897:3234871310,12.19,EVE13551859056635406897:3234871310,AVCC-2015-00009449,9,9,32.43515689729497,-106.6454209672557,9tu0t0xh,2015-12-02 11:29:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00009449', 'Crime': 'ASSAULT', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '69XX VEREDA GRANATE RD, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6454209672557', 'YCoordinate': '32.43515689729497', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 11:29:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '12.19', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE8322656362018550213:3234871301,16.73,EVE8322656362018550213:3234871301,AVCC-2015-00009445,26,26,32.06256804436206,-106.61508659650958,9tsnmuv3,2015-12-02 11:28:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '26', 'Class': 'All Other - Non-Criminal', 'IRNumber': 'AVCC-2015-00009445', 'Crime': 'CRIMINAL TRESPASS', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': 'XX GUILLERMO RD, BERINO, NM 88024', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.61508659650958', 'YCoordinate': '32.06256804436206', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 11:28:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '16.73', 'label': 'All Other - Non-Criminal'}}, 'CustomHtml': ''}"
EVE3349820736033465402:3234871300,0.77,EVE3349820736033465402:3234871300,AVCC-2015-00009444,24,24,32.270488292238234,-106.75134633682084,9tspdfdj,2015-12-02 10:38:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00009444', 'Crime': 'CRIM. DAMAGE TO PROP. <$1000', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '36XX TIGUA DR, LAS CRUCES, NM 88001', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75134633682084', 'YCoordinate': '32.270488292238234', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 10:38:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '0.77', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE11214825045687298895:3234871299,10.75,EVE11214825045687298895:3234871299,AVCC-2015-00009443,12,12,32.145550586482564,-106.64873990561364,9tsnv5uv,2015-12-02 10:33:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '12', 'Class': 'Theft', 'IRNumber': 'AVCC-2015-00009443', 'Crime': 'ALL OTHER LARCENIES', 'LocationType': 'Farm Facility', 'AddressOfCrime': '143XX STERN DR, MESQUITE, NM 88048', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.64873990561364', 'YCoordinate': '32.145550586482564', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 10:33:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '10.75', 'label': 'Theft'}}, 'CustomHtml': ''}"
EVE12151952034321899174:3234871318,17.23,EVE12151952034321899174:3234871318,AVCC-2015-00009439,26,26,32.052249544362056,-106.6208817965096,9tsnmfcj,2015-12-02 01:32:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '26', 'Class': 'All Other - Non-Criminal', 'IRNumber': 'AVCC-2015-00009439', 'Crime': 'CRIMINAL TRESPASS', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': 'XX LAS PALMERAS RD (LOS COCOS LN HIGHWAY, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6208817965096', 'YCoordinate': '32.052249544362056', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-02 01:32:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '17.23', 'label': 'All Other - Non-Criminal'}}, 'CustomHtml': ''}"
EVE81562344370743899:3234868727,5.89,EVE81562344370743899:3234868727,AVCC-2015-00027515,10,10,32.36374238978872,-106.75601401021129,9tu04ews,2015-12-01 23:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00027515', 'Crime': 'BREAKING AND ENTERING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '32XX JUPITER RD, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75601401021129', 'YCoordinate': '32.36374238978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-01 23:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '5.89', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE9318595423132685616:3234871180,8.39,EVE9318595423132685616:3234871180,AVCC-2015-00009428,9,9,32.39601999533972,-106.7824509478793,9tu061e2,2015-12-01 19:11:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00009428', 'Crime': 'BATTERY AGAINST HOUSEHOLD MEMBER', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': '52XX COCHISE TRL, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.7824509478793', 'YCoordinate': '32.39601999533972', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-01 19:11:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '8.39', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE3515460992707257:3234871274,16.35,EVE3515460992707257:3234871274,AVCC-2015-00009427,9,9,32.067908097294975,-106.6170806672557,9tsnmvgc,2015-12-01 19:03:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00009427', 'Crime': 'ASSAULT', 'LocationType': 'School-Elementary/Secondary', 'AddressOfCrime': '1XX ALEJO LN, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6170806672557', 'YCoordinate': '32.067908097294975', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-01 19:03:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '16.35', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE3492186460387267029:3234871179,7.04,EVE3492186460387267029:3234871179,AVCC-2015-00009423,10,10,32.36461762494596,-106.80873728388693,9tu01eb3,2015-12-01 16:37:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00009423', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '6XX LOPEZ RD, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80873728388693', 'YCoordinate': '32.36461762494596', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-01 16:37:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '7.04', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE11051878841238857162:3234871178,3.97,EVE11051878841238857162:3234871178,AVCC-2015-00009422,9,9,32.30362034494667,-106.80451160421845,9tspc8eq,2015-12-01 16:11:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00009422', 'Crime': 'BATTERY ON A PEACE OFFICER', 'LocationType': 'Jail/Prison', 'AddressOfCrime': '@DONA ANA COUNTY DETENTION CENTER (MEDIA, LAS CRUCES, NM, 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80451160421845', 'YCoordinate': '32.30362034494667', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-01 16:11:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '3.97', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE11937770592386739029:3234873265,2.39,EVE11937770592386739029:3234873265,AVCC-2015-00027333,17,17,32.313018289788715,-106.73491071021128,9tspg4qh,2015-12-01 13:06:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00027333', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Parking Lot/Garage', 'AddressOfCrime': '27XX IDAHO AVE APT #C44, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.73491071021128', 'YCoordinate': '32.313018289788715', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-01 13:06:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.39', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE3810302305009610721:3234871296,15.42,EVE3810302305009610721:3234871296,AVCC-2015-00009416,9,9,32.06626549533972,-106.66400064787929,9tsnkv3x,2015-12-01 12:23:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00009416', 'Crime': 'BATTERY AGAINST HOUSEHOLD MEMBER', 'LocationType': 'Unknown/Other', 'AddressOfCrime': '18XX W BERINO RD, BERINO, NM 88024', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.66400064787929', 'YCoordinate': '32.06626549533972', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-01 12:23:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '15.42', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE11210470812496586604:3234873291,5.84,EVE11210470812496586604:3234873291,AVCC-2015-00027316,10,10,32.363668489788715,-106.74582241021129,9tu04gwh,2015-12-01 10:10:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00027316', 'Crime': 'NON-RESIDENTIAL BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '28XX N ROADRUNNER PKWY, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.74582241021129', 'YCoordinate': '32.363668489788715', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-01 10:10:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '5.84', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE4215547222202385232:3234871280,3.95,EVE4215547222202385232:3234871280,AVCC-2015-00009411,10,10,32.30005102494596,-106.68000138388692,9tspu2jc,2015-12-01 09:20:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00009411', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '71XX LAKE, LAS CRUCES, NM 88011', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.68000138388692', 'YCoordinate': '32.30005102494596', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-01 09:20:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '3.95', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE13817274318929262243:3234871279,1.44,EVE13817274318929262243:3234871279,AVCC-2015-00009410,12,12,32.262443286482565,-106.75781400561364,9tspd9jq,2015-12-01 08:29:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '12', 'Class': 'Theft', 'IRNumber': 'AVCC-2015-00009410', 'Crime': 'ALL OTHER LARCENIES', 'LocationType': 'Unknown/Other', 'AddressOfCrime': '1XX CARVER RD, LAS CRUCES, NM 88005', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75781400561364', 'YCoordinate': '32.262443286482565', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-12-01 08:29:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '1.44', 'label': 'Theft'}}, 'CustomHtml': ''}"
